2023-08-29,100,WIN
2023-08-29,100,TIE
2023-08-29,100,TIE
2023-08-29,100,TIE
2023-08-29,100,TIE
2023-08-29,100,TIE
2023-08-29,100,TIE
2023-08-29,500,FAULT
2023-08-29,200,FAULT
2023-08-29,200,FAULT
